id,predicted_price
9429000170,573702.5
8718500075,379610.75
1760650950,301297.7
1068000559,1213238.0
4113800500,676921.7
4077800507,568386.0
2725069150,727740.3
4008400035,653399.5
7016310270,424441.94
1432701230,213508.52
3278606050,325052.5
2473350710,396767.75
2185000685,148063.25
7792000025,367829.34
6868200029,487051.16
624069003,755224.6
7431500280,817453.8
3296000040,563828.4
1118001215,1662839.6
6453900040,652988.44
333100209,643774.3
34001765,640257.4
8946700100,385337.94
5561401210,566714.1
6671900095,359198.66
3275850020,714457.4
3876300600,402255.3
1450900020,251420.1
8562780280,325850.62
7663700973,307649.47
2126049032,371859.03
1823059159,179778.95
3438503426,279623.88
9297301495,582385.75
7140700850,363742.88
7942601805,685174.6
2555900030,341129.38
2887970040,271243.56
7419700010,639680.1
2239000011,386211.94
9283800050,340521.7
9407001340,278658.2
217500140,530829.75
7212660520,230340.0
3298201170,345283.16
3057000400,278312.5
6865200444,489981.7
6071600340,507044.4
6821600005,668173.4
1235100371,781877.75
7796450340,351416.84
3603000410,165209.16
9297300255,523756.06
9126100850,577368.75
2770601462,515063.75
2599001500,222092.72
1102000095,813440.6
1853080640,948912.2
9551201585,995146.3
3438500796,327424.34
7518504291,530652.56
9269200340,414757.0
715010130,1610517.0
1982201485,647691.5
9526500080,387984.62
9277200180,446928.84
6669150280,297205.56
8917100153,611494.75
3760500516,1023849.06
2725069050,943096.4
3332000091,331265.84
8562770080,626073.25
8151601190,255497.27
8563040160,613798.1
240000269,638734.6
4307350200,307659.66
1311910300,277003.66
3574900030,507007.2
7853230570,424038.56
320069049,354075.9
9839301060,653963.4
7011201333,679154.7
2781320100,285099.06
3421069120,416915.38
7852030320,447009.5
5316101075,2132484.2
5309100750,531582.44
629000730,744264.9
511700170,306946.1
1562100030,537858.2
2489200230,572363.44
524069116,502042.56
5315100737,963942.44
1868900675,813460.9
1608000120,347823.1
705700240,355876.7
7575600610,267440.6
1778500015,675558.9
5423500240,187862.78
6713700025,351793.2
2734100734,289939.16
301402280,205094.89
2113700205,274468.44
4114601570,2968509.0
3332000615,317945.5
3630050180,342941.25
6852700520,550623.5
6870310010,635673.6
6163900981,313598.7
393000142,395147.56
1771100130,329791.3
1442860160,392562.4
9191200435,561539.2
6788200800,953292.44
1115300070,632276.5
3176600105,796001.94
2770604665,571166.7
5469500580,403766.78
5680000545,521062.1
3424089119,579469.8
1328300180,338664.47
1773100922,344904.28
4123830480,329989.75
9808610190,875259.25
4250200140,278629.6
4217402115,3969264.0
3831250350,359367.72
2397101055,795037.94
6817850110,814921.4
7526800200,630420.75
7853370100,645292.4
2523089025,1045978.6
9476200680,270411.72
5714200140,398436.34
3575304895,526439.7
263000018,404382.88
8080400177,511818.28
6450304130,323977.56
514500090,590250.4
9477000300,447061.94
853600310,1483519.8
1951600240,198724.9
1099900120,310445.8
5323100120,544947.8
1223089016,463463.8
522059172,247063.9
1930300190,716059.4
9542840410,311485.88
8665050530,490748.5
5592900205,342552.9
5450300010,635625.25
2459960030,338210.53
3331500455,549835.4
3432500705,424041.75
3702900165,323536.97
5249803550,566283.9
626049058,450303.84
1788900380,174253.33
8075400360,228162.1
9113200250,732603.1
2738640040,662492.4
7821200307,487853.5
3530440140,231946.56
3582700130,430416.4
9276200569,731753.5
7197800020,592837.6
686200490,522704.4
3501600100,374199.78
6383000690,598333.75
7604400150,348240.56
5249801411,741338.75
2607720420,441618.8
9561100010,383617.12
1796370590,246035.66
4077800593,381900.2
854000165,248487.38
5536100010,722690.7
4188000670,832025.7
31000165,1289097.0
662350050,925286.4
4137000280,259880.17
6169901130,1021059.6
1953400510,251604.62
7518506716,965553.25
1552520010,360669.2
7955080270,314549.44
9212900100,510434.84
3438500798,328054.3
7899800890,233280.03
4319200605,494330.3
1329300480,349475.8
8935100100,736446.6
5016001260,467002.6
4337600280,292072.12
1446401220,188737.52
7135521530,670890.7
6888900115,248722.94
2413301070,309174.3
345700040,283915.94
5566100145,458254.34
7634800070,361034.06
9346910500,616306.7
3529300060,302522.75
8128600060,1102782.5
8572900275,224208.97
4139420590,1358570.6
9274200322,597283.4
1472700200,534732.75
8820903380,562336.44
8563010130,780884.25
8965450110,880469.5
9274204230,505012.44
8165501700,346018.56
2193340260,526058.25
1860600290,869908.1
1222000055,214864.47
2492200280,471052.7
2488200455,377704.94
809001520,1069954.5
1796361140,235750.61
6398000011,706054.1
6813600365,552060.94
7504100920,784606.44
8835770330,565860.8
524059322,801735.25
4307330280,387115.75
1245002952,1117678.8
2021069059,255187.75
5700000595,631803.2
3629970930,745401.1
3336002215,243911.31
5100401060,639716.44
3278600750,252370.88
1126069045,1023459.25
7568700175,313938.16
452001475,492079.25
9283800230,503325.25
1737300130,539493.75
6189600040,493477.5
3679400025,483214.94
1096100010,330684.78
9513900050,243868.84
5452800645,758386.06
273800100,243760.47
7228500037,473060.3
808300090,460490.38
2493200215,572302.06
5035300255,686250.4
3380900160,378810.97
3630000130,418670.8
7300400670,281310.38
6798100070,364438.56
8078400010,567567.25
5566100060,516548.8
2768200212,476028.0
4035900060,534462.5
9460000110,329159.3
7199320190,573102.0
2225039081,469720.5
9512200050,554796.1
2634500085,305368.06
3654800200,279005.0
2724079090,1315255.9
2597520720,788935.75
3034200426,355903.75
984000130,293415.44
7852020670,442173.7
7923500060,699245.56
2310030510,291094.94
2205500540,502909.0
2493200015,428006.88
7853361420,572758.6
5652600605,541307.7
5285200020,302431.72
9406530150,358629.53
5706300020,477981.56
3278602490,397240.0
7197000100,531143.7
4447300008,513756.97
7899800045,244291.16
9250900095,337687.3
9268851740,607251.9
8682261440,513269.2
7284900385,753781.6
8079040300,444434.38
2225300585,398100.12
3223039013,476933.7
2013801350,248668.3
4055701110,847611.75
3578401770,455260.94
4046500720,540866.9
6145601745,339272.9
5207200195,653501.9
1972201856,555299.75
7212680080,248251.69
7277100510,702509.8
522079022,627757.06
5605000440,816441.3
6632300230,353627.88
8815400165,644003.75
6708200320,497970.2
2426059076,560938.2
3260200200,571664.5
2770601741,500724.06
4338800500,246565.48
9201000320,758218.7
7655900038,325999.38
3625059140,597991.4
4222310010,214483.55
2114700115,310797.44
3291800710,318579.12
9406590010,393254.38
3025059124,2339389.5
7972601250,360636.94
930000470,870812.25
6690500060,509529.0
16000015,198389.38
5693501102,594274.6
8079040490,455395.66
7225000155,366654.16
8819900170,814252.44
7972601270,317060.6
1224069074,767315.06
5126900321,346020.7
3438501860,293038.25
2822069080,436483.44
1656600310,569933.4
3856900507,1343865.8
1626069139,471346.88
2524049257,1427160.0
3904960150,544666.9
7214820610,437661.28
7977201845,598821.44
2428100080,768419.56
2202500135,402393.8
1523550220,693724.2
2313900610,466154.38
4123840050,381075.2
2125059124,943474.75
1225039067,457730.28
6431500283,468458.75
2473380010,304604.56
5694501195,440748.0
2881700046,368526.75
6837820330,328078.47
2337300370,203777.28
3876540630,231369.67
626059317,345660.4
3374500520,337235.12
7228501903,380877.78
4019300051,491099.62
4232902615,617023.25
3546000090,247317.12
8127700215,735041.5
3438501100,346496.8
1769600066,651012.4
8146100610,604078.1
3052700695,569197.9
7954310210,637768.5
3761700053,1743882.0
1320069179,352852.03
1331900410,794403.06
7303100210,336128.0
2464400285,507043.56
6163901150,352148.47
8955800045,322803.1
2314300200,422703.06
9528104360,426095.94
4177100005,641553.4
8856960260,312376.75
1828001220,631154.0
3066400710,659265.1
624110610,832549.44
4040800260,411251.94
5019500215,517979.78
2481630180,1033038.94
7203170190,665545.25
510001280,915144.9
9430110120,753335.9
1565950030,327339.1
9828202255,828013.8
3878900270,420392.25
8091600080,212397.89
1112000035,301303.56
2228900270,303752.12
6648701740,299186.97
1245003740,700483.75
2174503441,565365.56
7708250010,310463.38
6072300110,595228.6
2329800140,263513.2
1494300040,536008.0
3832050130,288229.78
7203100730,891283.94
7199330170,464607.03
7785000220,741579.75
1250201175,446147.88
4054500180,1027112.4
7905200061,444912.3
3751604895,191343.39
5220300140,265866.6
3323059027,323639.47
8651611980,854518.7
8673400190,548362.44
1668500100,796502.56
1023059365,605056.3
3308030060,332971.66
4232400860,842060.1
2144800615,242897.31
1568100920,1572281.2
9406510040,490089.56
2923049421,324962.38
1051000040,1612626.0
2077700042,692262.8
9423800030,266444.25
9818700455,664177.5
7133300675,387624.66
4113800550,667885.0
5553300375,1631869.0
2025701530,276932.12
7942601155,466494.2
7524300020,265529.97
2520069100,312460.2
5412300410,218943.66
7504110760,715817.44
2594200350,414507.47
2722059013,247664.34
8078430480,545808.94
1423069162,521325.28
8856001090,167455.08
7000100631,794924.25
4222200280,230314.17
7971300050,630527.8
2009001600,249123.25
6619910140,638880.4
2877100985,566492.25
1196000007,354749.78
1330850130,736364.5
6664900410,263333.94
1231001110,309858.3
9235900030,275522.53
9407101840,311424.12
9523103001,424510.22
2149800278,388763.34
7234601198,648171.75
9476700035,409010.44
9297301065,700339.1
518500700,743226.5
7843500090,338939.16
6056110780,298559.6
2345700260,351012.56
3509600070,248568.8
1431700280,351457.88
1623049174,272617.75
3024089049,342145.1
7853340450,388692.62
7732410360,787566.9
1446800995,320936.75
2946000285,238044.9
425079100,485218.25
3876313040,432059.25
1762600260,985525.25
1925069121,952415.7
7443000480,829424.75
7820000015,352693.3
4027701253,496340.06
2826049165,379105.25
5426300060,925080.75
1278000210,139534.64
923000270,362875.56
7657600005,252985.95
3024079057,394037.2
3276180020,296878.1
7304300760,297700.9
3908100020,578578.9
8835400805,682818.75
4051150070,204673.5
3904930530,470701.3
6163900971,361415.0
7942600310,419197.6
4365700330,241854.23
423059207,282740.8
3992700265,345572.47
7177300090,466259.8
2540820010,614158.1
5700002510,916056.75
5201000030,568207.2
7631800015,1826663.0
2922702965,659423.06
1525059198,907503.4
1245003160,780899.6
3810000455,316418.75
7855600080,618473.25
5701500030,1128025.4
7504020400,622702.5
1402600570,307825.38
7575610760,269047.0
8731990370,364461.12
5021900090,860824.8
290000075,450810.8
2841500010,414430.2
3955900830,428309.88
7852110140,559968.4
1311400350,247386.9
7773800015,558402.0
4123400320,510457.38
2725069157,830036.0
666000143,702362.25
5101408678,505306.06
6371000026,371964.75
2024059084,691383.8
7283900036,332156.75
8881900230,753759.8
3959400135,354577.8
7696610270,226324.38
1689400150,832396.8
5103900015,405441.4
1441000350,453696.03
5101408735,319745.9
3126059027,1809371.8
2320069014,468435.94
9541600015,631891.7
8682320420,764233.4
1562200090,620337.0
3395070980,607522.4
7349600230,249794.5
522049122,252170.08
869700060,289595.72
811000055,1192074.9
1221059176,401665.16
1523059103,495073.0
2025760210,789882.5
9218400088,298504.4
8682292020,460385.7
2623089135,419632.5
3758900259,1330581.8
524069049,625730.5
3121500150,837704.94
5581400080,795977.4
8087800020,474452.5
4070700290,817538.3
3296000170,627816.1
9238500040,552560.94
2744600040,363273.2
6813600380,606001.2
6140100150,518850.94
2201500555,461158.2
2600110250,628531.25
4337000275,154877.31
1186000150,619982.75
1972201963,521968.56
1105000745,355297.72
2887700560,601396.75
4039700080,638629.0
522049104,303068.94
4202400078,243336.9
7520000695,187444.55
7714000310,414273.5
4319200060,663592.94
8624700015,646595.7
5104520610,314446.1
2354300845,340066.06
3824100291,487577.7
6151800612,259854.95
5454200080,919568.4
6413600290,343863.12
2131200065,324435.78
1459920010,263684.44
50300090,406385.3
2326300090,607467.6
7714000070,411872.12
3630180500,1022921.8
1727850340,986452.06
8691430330,953598.6
2310030390,232974.9
5561400610,499892.34
7010701016,527917.5
7883605915,238836.38
1282300995,343039.62
4040700310,493361.88
3353400435,229318.02
2143701015,501887.75
255450020,370857.03
1020069017,323768.8
4038200120,503106.88
9284801100,255861.83
1965200075,610632.1
847100047,526104.75
4038700720,528221.9
6815100085,809007.4
2508000020,292676.25
255520180,653332.9
6822100750,626577.06
869700050,329894.38
1775801405,582840.0
6600400090,216753.22
7202330270,449628.3
1683400165,852233.25
2625069070,1060084.2
7625702440,426110.84
3388000640,234536.0
1899400365,282753.5
6899990200,855101.25
5569700020,867014.56
986000045,284480.4
3293700221,300154.8
3764800250,375940.75
2291400566,368959.28
4219401236,1577219.0
4239400840,160226.81
7211400990,221005.23
7696500280,198539.4
7215721070,506561.88
3204850140,358439.94
4322200220,683561.25
2566300100,1225953.1
1944900090,439587.03
6648500390,301156.8
7385300020,719417.06
1704900135,340159.25
2877100655,768652.9
2726079098,560711.06
7625703800,488987.44
318300040,498760.3
7922800190,525643.5
2023049361,220314.7
8946400210,465490.75
6071600450,549257.8
4343800100,409151.5
1443300140,365179.56
1024039001,793862.2
2767704860,577399.9
7234600851,652969.4
644200065,797693.8
7784400035,783827.8
3826000560,216279.36
9272202260,400809.62
263000253,399780.66
3621059043,635141.0
240000130,554627.3
1352300120,198506.1
7849200861,299840.88
2487700130,491949.56
1796100140,311036.4
7234601221,504040.16
8651710190,464327.88
2916200091,541437.25
1232000915,506016.7
1545801970,285523.66
3211200420,334466.22
7686204675,192850.67
3141600210,166151.33
3959401284,538229.4
2113700825,252962.78
3876000710,393304.5
522069022,502325.7
3214200070,368008.0
1221039156,298685.12
259600790,434757.84
785000040,533956.9
8138870470,506825.75
2596300035,307558.7
540100057,1454841.9
3073500045,496875.3
5363200266,391285.22
8682261650,515161.9
3224510080,836377.94
3211270160,422401.5
9269200520,166751.12
293810190,496034.62
4197400043,317749.1
3026079031,336388.78
5332200405,942889.5
2473411210,304684.66
9268200315,560760.7
8123500050,613306.94
3221069091,487281.0
2485000165,628888.0
4058800215,509749.1
1926059039,817734.4
2533300680,907349.4
3343903640,300702.38
5700003705,1306615.6
2023049372,408158.7
4058800830,548748.5
3333002302,424948.75
2944500340,281451.75
1982200790,575951.2
8929000270,498849.38
8122101440,291663.2
7525530470,778810.25
9332800020,706592.7
3878900525,238523.81
5420300210,251619.5
9232900165,346425.5
6414100026,433125.72
3013300660,849419.5
7954300120,573701.94
1081200360,340826.56
2877102345,497431.06
2202500255,435391.56
7984400050,213509.97
9558020380,456202.22
7812801850,221387.28
8944460020,368424.9
2306400040,515900.7
8649400410,339389.1
7889602020,246008.4
2041000025,500581.2
871001484,608246.25
2767602141,556249.56
3630180470,792654.94
2769602140,475604.62
2473250280,335554.3
5422560660,528932.25
3756600240,365025.5
8651600160,789379.6
7202300540,879588.75
8961950250,453521.03
3303000130,436595.25
798000062,288245.12
1695900150,772768.8
1604730150,532697.0
4136930310,344378.44
8835401250,1234807.9
8665900328,386394.34
9262800255,291312.44
1853080570,825945.5
5556300114,865784.75
9517200290,435481.66
4037200295,475813.84
7417100123,382815.25
2620069077,204202.94
7922720040,648743.56
558100090,492687.53
257000037,259004.77
3319500385,390627.88
9297301520,332910.4
3580900090,370320.75
1321039076,164217.81
7227801581,262547.8
9407001620,307244.0
2130400150,331921.12
2312400200,249825.64
4046700210,363343.16
1193000480,939270.5
1492800296,573674.44
3013300017,413215.12
3630240140,625861.25
1049010390,338169.6
9320900420,153713.25
4315700060,411642.6
2591010290,304296.34
323089085,667041.2
6600400270,200047.5
2919701105,448492.06
7202360670,894903.75
8927600100,831817.0
3211700045,632911.44
4027701326,460201.25
1601600195,273313.1
7853280350,754875.4
3629970130,741331.4
7203120020,799809.75
9542900190,369453.75
8035350120,489164.2
1238501184,946254.44
251200240,485786.7
8945300200,201078.97
2162000160,1073558.1
5466310060,186883.83
1239400064,909859.6
5205000020,331750.97
1720800305,599792.75
7280300375,580756.3
2095800400,477308.53
7852010950,547736.1
1428001160,510538.62
9528104910,766563.6
8644210470,856131.94
7923300310,513965.8
254000100,595137.75
1931300688,494467.62
7007700030,437726.56
422049178,226666.25
422069067,492463.2
2923049393,404312.97
930000305,443292.7
2461900448,508697.47
2610100020,283964.0
2895550050,245842.25
7701700040,309558.47
2460900020,504008.75
9827700105,598855.44
1005000240,308050.62
7200001254,517468.06
866400040,493075.2
305000170,662314.6
2260800110,863184.25
3442000127,650817.1
5253300437,447055.06
7576700150,1106127.2
5469501410,467289.44
5104531120,702419.5
723049434,289818.8
622069006,1293905.5
2517101200,304445.75
8159620160,244268.84
5561300640,406829.6
3317010130,219937.9
4364200250,408361.5
8732300060,702944.94
5603700025,761744.4
3585900190,985963.6
3996900575,265987.94
8731801260,237277.98
3810000860,333886.0
5700003585,1932373.5
6332000050,494752.47
9286100250,419133.7
9471201110,959333.6
9290800050,620208.25
7300200400,636163.4
526069024,874454.1
1454600156,942078.75
3904980360,512699.6
2626119062,292881.3
8651730290,443665.66
7611200195,756614.75
1919800260,618825.44
6632900354,282568.62
3972900195,304530.62
5151600170,282592.1
7016000440,467940.38
871000435,742050.1
9578060540,512676.12
2332700060,798318.6
766000240,276099.62
4363700200,310811.06
7100000250,357731.8
2781250560,210510.86
2781250100,362539.62
5419800220,251753.77
7147600245,258912.64
2926069083,906404.5
6189200125,797166.06
9542830160,301831.66
5152200020,281801.75
9412900045,451843.94
6600410480,179542.66
6979970080,561474.06
5636010280,285874.5
1732801300,840053.1
5561401530,506724.6
9578500510,354429.62
7304300906,316535.3
1223089077,552607.9
721049207,261922.6
8691330310,840458.9
1523069204,451589.53
3188100105,638871.0
6608500290,412156.4
2891400410,357439.8
7663700551,304349.56
5413200140,244265.17
425069139,623660.2
6713700155,360640.62
2767603505,440494.88
7789000080,267737.88
9211500620,217205.34
3750604417,207725.14
7922800320,548028.5
1471620240,377174.5
2222059052,332173.2
9551200270,1012558.9
2767603160,593917.44
9406710060,365575.94
8929000250,346685.0
5538300120,412150.1
2223069120,475150.06
1652500060,1782768.0
8564500240,415042.28
3629700120,597913.9
3943600070,394902.25
4171200025,302953.47
2425049063,4227921.5
9828701650,386506.06
3581000340,346412.3
8100900015,357729.53
2125059161,1149485.9
304000380,210813.11
8146200070,1406855.2
686530170,563115.1
2917200645,487773.78
9547200530,781793.2
2122059199,390615.7
1150000740,688159.3
5706200060,336705.47
9265410010,222755.39
4083800555,513557.75
6152900332,361863.5
2520900301,212728.55
9828200790,584165.94
1657530180,281220.2
7471900045,269060.16
9828200460,413904.75
1775900140,460213.3
6139800430,457836.66
7214400005,500181.3
5332200026,561122.0
9510970300,825591.1
2540830020,436731.94
3392100140,189558.19
1326069191,350391.97
2125059112,1043265.6
859000022,334174.34
8854100350,601229.56
121059007,214504.1
7977201707,524796.7
3859900060,2730193.2
8815400735,786723.94
705700530,339087.4
6600780130,370548.88
6378500105,405431.22
8143000310,487988.7
2877102330,726247.56
3526039074,661145.4
2115510300,244066.34
3024059014,1977762.5
2141330360,600899.2
546000400,470249.75
2071500011,421764.38
7972000240,217311.4
7016200460,458855.53
6204200180,430135.2
1552100135,1140904.6
88000173,376727.06
2581900235,766225.94
9211500560,223407.66
621069218,439136.53
1321970240,296098.03
798000630,321398.47
421000285,259695.78
2824600180,815711.4
3832051140,315469.2
1237500105,719426.2
8802400906,270930.78
3166900270,378535.34
3682000060,352689.5
5469700020,277128.38
1245001820,638523.8
9547205660,571931.9
7974700122,796208.25
7550801225,556608.75
1099950050,773265.2
1402900460,314818.25
7636800041,1056561.4
2115720270,253722.8
8651441750,188619.03
3904100035,225146.28
8815400020,617360.56
3303860590,459263.2
5427110040,1169197.1
1782000160,341770.16
6204420290,483846.0
3995700245,294743.25
7955040130,463380.5
1442880650,512982.94
8833510230,870732.25
7283900551,433244.53
4396000180,245675.12
7504021310,670186.25
322059264,285719.25
3654800040,277432.75
2767704777,506182.56
3278602190,340653.4
3236500220,503757.06
3410600100,282186.06
629410180,762218.4
3352402250,150915.31
4363700304,352238.28
7237550130,1301956.4
9808590210,1123158.2
8074200175,278471.88
3463400330,428896.78
6306400140,857776.4
8564950250,537917.25
5381000070,226207.78
9826700697,466058.12
8132700190,456301.97
7943000020,179799.33
9547204675,561108.0
4112100101,534898.0
727500030,667513.44
114101426,362023.6
9274202005,764345.75
1193000380,887267.8
3039000020,479261.75
7852170130,654361.7
2624079010,597691.4
4137010540,294324.97
7576200012,817853.3
1138020020,328777.94
3969300030,208851.53
898000200,212340.84
5153100030,305344.03
5104532030,550044.4
4406000050,220450.53
9274203390,603679.75
8682290360,439529.56
6928600330,254852.6
4139680070,845164.5
6844702690,445961.44
2154970020,2000122.0
4385701285,1157216.2
2426059071,600813.4
2867300160,475534.47
9512500720,521497.53
1773101020,306682.22
8687800100,270811.7
3627800050,1432287.8
1604600227,287860.2
3300701170,406305.78
9250900111,491431.2
7015200790,613105.44
1311100490,247512.4
2469000010,933358.75
1982201596,535888.7
1862700290,349545.88
2586800270,228785.03
9528102772,509079.94
5490210200,431133.38
6669080020,423652.12
179003055,200396.44
1860600535,881225.6
1592000130,604452.5
3905040170,546556.9
9320500080,250789.78
9276200850,492044.3
224069114,643185.6
2260000340,600602.75
5096300130,429146.44
3432500215,368359.06
2600000050,701559.06
8856003839,232903.05
2492200435,432184.22
7855900110,1188582.4
6806100250,315871.75
2770603523,451048.38
1370800515,1690741.5
2726049150,475414.25
1226059161,574896.4
1068000375,2757957.2
9528104109,480321.4
5126310060,516875.38
1951820070,545842.44
1545805980,349337.2
9464700340,900388.56
4319200675,948934.94
7518500885,541546.75
7852020620,475131.12
869700370,345873.0
8643000190,248273.9
8902000267,482461.16
7972602435,252544.56
2050100210,978300.94
6705120540,474374.56
2767601390,620092.25
4141000490,1134129.8
9345400350,773924.94
3222079162,331382.47
7789000120,253267.19
6646200770,691198.44
6666800180,858807.75
1725800280,462661.9
6117500460,1165660.1
5470100220,229519.97
5457300478,466130.6
7550800195,593584.4
7787050180,552608.8
6204430250,512596.12
7640400250,524449.75
624110920,800609.75
3629920140,389697.03
7173700518,686509.2
3210200395,216409.88
2473480560,400315.66
2623089141,442952.88
1423800080,217946.83
2076400050,306153.0
3832060120,296384.8
7702600930,398036.9
5101404555,387151.7
3723800415,388780.28
3356403400,219905.98
9214400125,532756.56
1797500530,526312.56
9551201660,950149.6
3878900815,354425.38
1760650280,310322.66
5466410030,230941.06
6388930620,603890.94
2331300395,700089.25
9412700160,295193.2
871001611,680787.0
3142600120,590461.75
3995700220,345111.8
2310000280,286190.12
8039900400,411862.44
7504021510,707938.44
1959700445,1697567.1
1556200155,530278.94
3629960590,372614.8
259000240,450388.34
662440020,394070.25
3123049142,587790.75
321100260,794022.06
6840701095,494815.78
3738900165,380864.06
4427100130,391092.0
9238500100,459328.0
6145601810,357773.75
2570300090,377790.72
4017600010,515161.88
1005000220,357136.38
1257202120,515371.66
9527000490,492941.0
8691400080,691823.9
1726069084,430032.97
248000240,201975.03
6113400046,351845.62
2130702350,395142.72
920069052,262787.1
6071300160,562653.4
1623049041,142535.22
9268200285,382230.16
1843100520,384275.84
2887700826,615576.75
9122000385,570160.44
9475700220,373759.7
2804600005,811225.4
2896400300,358234.22
5015000180,720582.1
3630220180,797483.4
8832900780,589128.75
1568100300,437303.1
8718500610,403959.4
4147200140,1201749.6
1973700030,939575.25
8862000075,168354.16
9320990110,288215.3
1151100035,427477.94
2011000010,229189.31
1651500060,902118.6
446000190,742338.4
2344300220,886977.9
523049195,213901.8
9191200015,624395.25
7942601410,757477.44
7137800300,217954.72
7853300280,520928.2
6654700240,324588.53
569000050,593015.8
3584000180,245867.88
2026079055,341303.06
8898700880,278355.56
5075400150,623170.6
8731981360,369331.06
4222500020,227353.88
7996720050,618155.1
4077800094,600759.75
6446200365,580318.1
2824089053,523037.38
1311800220,230240.72
3522049063,609531.94
1721801280,193163.33
6131600240,198544.5
7202310040,597423.6
1123059125,516863.06
646910160,219208.5
5630500005,360877.34
3342100785,294278.3
9547205610,632824.9
1773100123,291896.62
3353400092,307026.62
217500015,383420.0
3649100031,405921.7
7896300150,282589.62
623049185,245754.72
1773100430,323289.62
1781500220,685642.6
3395380200,222195.94
2424059170,2337313.2
4389200765,1920333.1
1543000060,491452.94
6154900005,652572.75
2902200240,486147.47
1442880640,504579.7
8562770490,545148.3
2768300655,569710.9
3432501315,330242.1
5035300570,742908.5
3626039028,496227.75
3876540780,245207.06
327000100,1026751.6
7551300065,481246.84
1312920060,241192.84
2215901230,252857.12
6306800010,422202.9
2767700022,494792.44
5589900610,451429.12
4320200020,704261.06
5249804655,670503.9
9238500480,516409.25
3885806565,1267697.1
7905200205,437675.38
5727500102,317869.4
3585220070,403108.62
2078500210,567574.0
1839920050,391669.97
534000080,320965.12
856000255,631902.44
4141010110,1546669.0
9558040820,619291.44
7768700315,1121993.1
2796100640,283316.28
1922059010,217687.1
3448000542,250162.27
3883100220,279316.03
7237301210,276183.12
3893100456,890990.5
9578501110,361917.66
6145601995,446623.2
4024100120,310357.53
8899000050,335874.97
3396820010,583468.3
6749700117,356198.56
1954400060,509164.88
3303970100,714524.0
2540850070,448160.34
3797000745,507480.25
7883603700,241933.2
3438501452,358065.03
3530210260,714677.7
3598600049,189766.81
731500170,332284.12
7129304375,163563.02
263000006,404382.88
7212660560,309392.5
1112700010,429928.16
3420069060,632962.94
2473000470,429645.06
8691390980,721757.94
6184700100,441600.88
4476400275,364937.3
2968801240,282119.25
1529300160,437652.5
7640400070,606523.44
7016100380,450152.5
2172000890,459855.62
4035900015,722051.25
9528104660,1094177.6
507100005,371366.0
2783100160,384497.2
3629921140,854385.25
1099750610,241329.47
1330300451,1257469.1
2757000030,832610.6
